COUNT,Country,DAYLENGTH,ELEVATION,ELEV_M,EVAP,ElevM,GRIDCODE,ISO2,ISO3,Irrig_p,LATITUDEdec,LONGITUDEdec,Latitude,LatitudeMin,Location,LocationData,LocationID,LocationIDOld,Longitude,LongitudeMin,MAX_TEMP,MEANTEMP,MEANTEMPRange,MIN_TEMP,MegaEnviron,PRE,PolyCountry,PolyISO2,PolyISO3,Region,SITEID,START,Type,Z_M_RAIN,geometry,grlatitud,grlongitud,latitudNS,longitudEW,minlatitud,minlongitud,oldid,temp_lat,temp_lng
0.0,PARAGUAY,,0.0,0.0,521.0,199.0,0.0,PY,PRY,0.0,0.0,0.0,-24.17,24 10 S,CHORE (D. S. PEDRO),0.0,822,,-56.62,56 37W,28.18,0.0,,18.24,Dry Mid-altitude,569.0,Paraguay,PY,PRY,South America,0.0,2.0,Original,,POINT (-56.62 -24.17),24.0,56.0,S,W,10.0,37.0,163.0,-24.17,-56.62
0.0,PERU,,0.0,0.0,507.0,285.0,0.0,PE,PER,13.0,0.0,0.0,-6.52,6 31S,EL PORVENIR,0.0,830,,-76.35,76 21W,29.84,0.0,,19.219999,Wet Lower Mid-altitude,621.0,Peru,PE,PER,South America,0.0,1.0,Original,,POINT (-76.34999999999999 -6.52),6.0,76.0,S,W,31.0,21.0,182.0,-6.52,-76.35
0.0,PERU,,0.0,0.0,468.0,96.0,0.0,PE,PER,0.0,0.0,0.0,-3.75,3 45S,IQUITOS,0.0,833,,-73.25,73 15W,31.1,0.0,,21.76,Wet Lowland,1300.0,Peru,PE,PER,South America,0.0,2.0,Original,,POINT (-73.25 -3.75),3.0,73.0,S,W,45.0,15.0,193.0,-3.75,-73.25
0.0,PAKISTAN,,0.0,0.0,1139.025146,40.0,0.0,PK,PAK,31.0,0.0,0.0,26.7,26 42 N,DADU,0.0,807,,67.8,67 48 E,40.386665,0.0,,27.26,,118.0,Pakistan,PK,PAK,Asia,0.0,5.0,Original,,POINT (67.8 26.7),26.0,67.0,N,E,42.0,48.0,1240.0,26.7,67.8
0.0,PAKISTAN,,0.0,0.0,1068.001953,163.0,0.0,PK,PAK,86.0,0.0,0.0,30.58,30 35N,FAISALABAD,0.0,808,,72.93,72 56E,39.597778,0.0,,26.6,,220.0,Pakistan,PK,PAK,Asia,0.0,5.0,Original,,POINT (72.93000000000001 30.58),30.0,72.0,N,E,35.0,56.0,1233.0,30.58,72.93
0.0,PAKISTAN,,0.0,0.0,1012.836975,183.0,0.0,PK,PAK,70.0,0.0,0.0,31.0,31 0 N,YOUSAFWALA,0.0,811,,74.0,74 0 E,38.420002,0.0,,25.959999,,275.0,Pakistan,PK,PAK,Asia,0.0,5.0,Original,,POINT (74 31),31.0,74.0,N,E,0.0,0.0,1228.0,31.0,74.0
0.0,PAKISTAN,,0.0,0.0,391.407379,520.0,0.0,PK,PAK,0.0,0.0,0.0,33.5,33 30N,ISLAMABAD,0.0,809,,72.75,72 45E,22.402222,0.0,,7.26,,213.0,Pakistan,PK,PAK,Asia,0.0,12.0,Original,,POINT (72.75 33.5),33.0,72.0,N,E,30.0,45.0,1231.0,33.5,72.75
0.0,PAKISTAN,,0.0,0.0,407.363434,494.0,0.0,PK,PAK,4.0,0.0,0.0,34.0,34  0N,PIRSABAK,0.0,810,,72.83,72 50E,22.576666,0.0,,8.66,,267.0,Pakistan,PK,PAK,Asia,0.0,12.0,Original,,POINT (72.83 34),34.0,72.0,N,E,0.0,50.0,1227.0,34.0,72.83
0.0,PANAMA,,0.0,0.0,511.0,30.0,0.0,PA,PAN,3.0,0.0,0.0,7.83,7 50N,GUARARE,0.0,816,,-80.33,80 20W,30.040001,0.0,,22.440001,Wet Lowland,1047.0,Panama,PA,PAN,Central America and Caribbean,0.0,7.0,Original,,POINT (-80.33 7.83),7.0,80.0,N,W,50.0,20.0,460.0,7.83,-80.33
0.0,PANAMA,12,0.0,0.0,514.0,22.0,0.0,PA,PAN,0.0,0.0,0.0,7.93,7 56 N,EL EJIDO,0.0,815,,-80.38,80 23 W,30.279999,26.5,,22.720001,Wet Lowland,1030.0,Panama,PA,PAN,Central America and Caribbean,0.0,7.0,Original,,POINT (-80.38 7.93),7.0,80.0,N,W,56.0,23.0,464.0,7.93,-80.38
0.0,PANAMA,12,0.0,0.0,508.0,11.0,0.0,PA,PAN,4.0,0.0,0.0,8.35,8 21 N,RIO HATO,0.0,818,,-80.17,80 10 W,30.16,26.6,,23.040001,Dry Lowland,735.0,Panama,PA,PAN,Central America and Caribbean,0.0,7.0,Original,,POINT (-80.17 8.35),8.0,80.0,N,W,21.0,10.0,457.0,8.35,-80.17
0.0,PANAMA,,0.0,0.0,515.0,18.0,0.0,PA,PAN,0.0,0.0,0.0,8.38,8 23N,CEIACHI,0.0,813,,-82.33,82 20W,31.799999,0.0,,22.02,Wet Lowland,2106.0,Panama,PA,PAN,Central America and Caribbean,0.0,7.0,Original,,POINT (-82.33 8.380000000000001),8.0,82.0,N,W,23.0,20.0,487.0,8.38,-82.33
0.0,PANAMA,,0.0,0.0,515.0,18.0,0.0,PA,PAN,0.0,0.0,0.0,8.38,8 23N,CHIRIQUI,0.0,814,,-82.33,82 20W,31.799999,0.0,,22.02,Wet Lowland,2106.0,Panama,PA,PAN,Central America and Caribbean,0.0,7.0,Original,,POINT (-82.33 8.380000000000001),8.0,82.0,N,W,23.0,20.0,462.0,8.38,-82.33
0.0,PHILIPPINES,,0.0,0.0,516.7854,458.0,0.0,PH,PHL,4.0,0.0,0.0,6.17,6 10 N,KATANGAWAN,0.0,859,,125.0,125 0 E,24.897778,0.0,,15.16,Dry Mid-altitude,498.0,Philippines,PH,PHL,Asia,0.0,5.0,Original,,POINT (125 6.17),6.0,125.0,N,E,10.0,0.0,1376.0,6.17,125.0
0.0,PHILIPPINES,,0.0,0.0,632.10144,10.0,0.0,PH,PHL,0.0,0.0,0.0,8.48,8 29 N,CAGAYAN VALLEY,0.0,855,,124.65,124 39E,31.71143,0.0,,22.539999,Dry Lowland,910.0,Philippines,PH,PHL,Asia,0.0,6.0,Original,,POINT (124.65 8.48),8.0,124.0,N,E,29.0,39.0,1378.0,8.48,124.65
0.0,PHILIPPINES,,0.0,0.0,526.722717,4.0,0.0,PH,PHL,0.0,0.0,0.0,10.73,10 44N,VISCA,0.0,861,,124.8,124 48E,29.406666,0.0,,23.219999,,1759.0,Philippines,PH,PHL,Asia,0.0,10.0,Original,,POINT (124.8 10.73),10.0,124.0,N,E,44.0,48.0,1369.0,10.73,124.8
0.0,PHILIPPINES,,0.0,0.0,576.493469,15.0,0.0,PH,PHL,0.0,0.0,0.0,14.17,14 10 N,"CABUYAO, LAGUNA",0.0,854,,121.33,121 20E,30.397778,0.0,,23.18,Wet Lowland,1385.0,Philippines,PH,PHL,Asia,0.0,7.0,Original,,POINT (121.33 14.17),14.0,121.0,N,E,10.0,20.0,1377.0,14.17,121.33
720.0,RWANDA,,0.0,1653.0,533.0,1654.0,22.0,RW,RWA,1.0,-2.0,29.77,-2.48,,RUBONA,0.0,862,,29.77,,25.059999,0.0,,14.82,Wet Upper Mid-altitude,673.0,Rwanda,RW,RWA,Eastern and Southern Africa,0.0,1.0,Original,,POINT (29.77 -2.48),0.0,0.0,,,0.0,0.0,1022.0,-2.48,29.77
0.0,RWANDA,,0.0,0.0,491.0,2022.0,0.0,RW,RWA,0.0,0.0,0.0,-2.16669988632,,GAKUTA,0.0,1071,,29.3332996368,,22.4599990845,0.0,,12.6800003052,Highland,777.0,Rwanda,RW,RWA,Eastern and Southern Africa,0.0,1.0,Original,,POINT (29.3332996368 -2.16669988632),0.0,0.0,,,0.0,0.0,0.0,-2.16669988632,29.3332996368
0.0,RWANDA,,0.0,0.0,502.0,1844.0,0.0,RW,RWA,0.0,0.0,0.0,-1.50310003757,,TAMIRA,0.0,1073,,29.6292991638,,23.2600002289,0.0,,12.7399997711,Highland,644.0,Rwanda,RW,RWA,Eastern and Southern Africa,0.0,1.0,Original,,POINT (29.6292991638 -1.50310003757),0.0,0.0,,,0.0,0.0,0.0,-1.50310003757,29.6292991638
0.0,RWANDA,,0.0,0.0,502.0,1844.0,0.0,RW,RWA,0.0,0.0,0.0,-1.5,,RWERERE,0.0,1072,,29.6333007813,,23.2600002289,0.0,,12.7399997711,Highland,644.0,Rwanda,RW,RWA,Eastern and Southern Africa,0.0,1.0,Original,,POINT (29.6333007813 -1.5),0.0,0.0,,,0.0,0.0,0.0,-1.5,29.6333007813
0.0,SOUTH AFRICA REP.,,0.0,0.0,630.0,1100.0,0.0,ZA,ZAF,0.0,0.0,0.0,-29.53,29 32 S,CEDARA,0.0,879,,30.28,30 17 E,25.32,0.0,,14.5,Dry Mid-altitude,594.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (30.28 -29.53),29.0,30.0,S,E,32.0,17.0,1004.0,-29.53,30.28
0.0,SOUTH AFRICA,,0.0,0.0,624.0,1124.0,0.0,ZA,ZAF,0.0,0.0,0.0,-29.07,,"PANNAR, GRAYTOWN",0.0,873,,30.58,,24.0399990082,0.0,,12.7600002289,Wet Upper Mid-altitude,614.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (30.58 -29.07),0.0,0.0,,,0.0,0.0,1995.0,-29.07,30.58
0.0,SOUTH AFRICA REP.,,0.0,0.0,624.0,1124.0,0.0,ZA,ZAF,0.0,0.0,0.0,-29.07,29 4 S,GREYTOWN (2),0.0,883,,30.58,30 35 E,24.039999,0.0,,12.76,Wet Upper Mid-altitude,614.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (30.58 -29.07),29.0,30.0,S,E,4.0,35.0,1005.0,-29.07,30.58
70.0,SOUTH AFRICA REP.,,1314.0,1374.0,619.0,1288.0,122.0,ZA,ZAF,0.0,-29.0,30.6,-29.02,29 4 S,GREYTOWN,0.0,882,,30.6,30 35 E,23.74,0.0,,12.280001,Highland,617.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (30.6 -29.02),29.0,30.0,S,E,4.0,35.0,1003.0,-29.02,30.6
361.0,SOUTH AFRICA REP.,,0.0,1672.0,697.0,1682.0,52.0,ZA,ZAF,0.0,-28.0,28.33,-28.25,,BETLEHEM,0.0,878,,28.33,,25.32,0.0,,11.82,Dry Mid-altitude,507.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (28.33 -28.25),0.0,0.0,,,0.0,0.0,1007.0,-28.25,28.33
0.0,SOUTH AFRICA,,0.0,0.0,752.0,1341.0,0.0,ZA,ZAF,0.0,0.0,0.0,-27.2,,VILJOONSKROON,0.0,877,,26.9,,28.3600006104,0.0,,13.4399995804,Dry Mid-altitude,405.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,12.0,Original,,POINT (26.9 -27.2),0.0,0.0,,,0.0,0.0,2011.0,-27.2,26.9
361.0,SOUTH AFRICA REP.,,1347.0,1307.0,752.0,1325.0,52.0,ZA,ZAF,0.0,-27.0,26.92,-27.17,27 12S,VILJOENSKROON,0.0,888,,26.92,27  0E,28.32,0.0,,13.44,Dry Mid-altitude,408.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,12.0,Original,,POINT (26.92 -27.17),27.0,27.0,S,E,12.0,0.0,1002.0,-27.17,26.92
0.0,SOUTH AFRICA,,0.0,0.0,819.0,1341.0,0.0,ZA,ZAF,,0.0,0.0,-26.7000007629395,,POTCHESFTROOM,0.0,1364,,27.1000003814697,,28.8799991607666,0.0,,14.6399993896484,Dry Mid-altitude,463.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (27.1000003814697 -26.7000007629395),0.0,0.0,,,0.0,0.0,,-26.7000007629395,27.1000003814697
98.0,SOUTH AFRICA,,1354.0,1363.0,819.0,1382.0,112.0,ZA,ZAF,0.0,-27.0,27.07,-26.67,26 44S,POTCHEFSTROOM,0.0,886,,27.07,27  5E,28.879999,0.0,,14.639999,Dry Mid-altitude,464.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (27.07 -26.67),26.0,27.0,S,E,44.0,5.0,999.0,-26.67,27.07
167.0,SOUTH AFRICA REP.,,0.0,1201.0,792.0,1231.0,31.0,ZA,ZAF,0.0,-26.0,25.12,-26.28,,SETLAGOLE,0.0,887,,25.12,,29.98,0.0,,15.0,,333.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,12.0,Original,,POINT (25.12 -26.28),0.0,0.0,,,0.0,0.0,1015.0,-26.28,25.12
0.0,SOUTH AFRICA,,0.0,0.0,730.0,1560.0,0.0,ZA,ZAF,1.0,0.0,0.0,-26.15,,DELMAS,0.0,866,,28.68,,26.3800010681,0.0,,13.3800001144,Dry Mid-altitude,535.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (28.68 -26.15),0.0,0.0,,,0.0,0.0,1994.0,-26.15,28.68
0.0,SOUTH AFRICA,,0.0,0.0,668.0,979.0,0.0,ZA,ZAF,1.0,0.0,0.0,-25.79,,BARBERTON,0.0,864,,31.06,,24.6399993896,0.0,,13.9200000763,Wet Upper Mid-altitude,714.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (31.06 -25.79),0.0,0.0,,,0.0,0.0,1461.0,-25.79,31.06
98.0,SOUTH AFRICA REP.,,747.0,650.0,717.0,671.0,112.0,ZA,ZAF,3.0,-25.0,30.97,-25.47,,NELSPRUIT,0.0,885,,30.97,,28.940001,0.0,,17.639999,Wet Lower Mid-altitude,601.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (30.97 -25.47),0.0,0.0,,,0.0,0.0,1013.0,-25.47,30.97
0.0,SOUTH AFRICA,,0.0,0.0,717.0,671.0,0.0,ZA,ZAF,3.0,0.0,0.0,-25.47,,NELSPRUIT MPUMALANGA,0.0,871,,30.97,,28.9400005341,0.0,,17.6399993896,Wet Lower Mid-altitude,601.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (30.97 -25.47),0.0,0.0,,,0.0,0.0,1386.0,-25.47,30.97
98.0,SOUTH AFRICA REP.,,0.0,650.0,717.0,671.0,112.0,ZA,ZAF,3.0,-25.0,30.97,-25.47,,FRIEDENHEI,0.0,881,,30.97,,28.940001,0.0,,17.639999,Wet Lower Mid-altitude,601.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (30.97 -25.47),0.0,0.0,,,0.0,0.0,1009.0,-25.47,30.97
98.0,SOUTH AFRICA REP.,,0.0,607.0,712.0,583.0,112.0,ZA,ZAF,3.0,-25.0,31.2,-25.2,,EZOLIMO,0.0,880,,31.2,,28.32,0.0,,17.060001,Wet Lower Mid-altitude,643.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (31.2 -25.2),0.0,0.0,,,0.0,0.0,1008.0,-25.2,31.2
361.0,SOUTH AFRICA REP.,,0.0,969.0,780.0,958.0,52.0,ZA,ZAF,0.0,-23.0,30.33,-23.03,,LWAMONGO,0.0,884,,30.33,,28.120001,0.0,,16.98,Dry Mid-altitude,555.0,South Africa,ZA,ZAF,Eastern and Southern Africa,0.0,11.0,Original,,POINT (30.33 -23.03),0.0,0.0,,,0.0,0.0,1011.0,-23.03,30.33
0.0,LESOTHO,,0.0,0.0,630.0,1942.0,0.0,LS,LSO,0.0,0.0,0.0,-29.55,,NYAKOSOBA,0.0,520,,27.78,,23.6800003052,0.0,,10.6999998093,Highland,496.0,Lesotho,LS,LSO,Eastern and Southern Africa,0.0,12.0,Original,,POINT (27.78 -29.55),0.0,0.0,,,0.0,0.0,1423.0,-29.55,27.78
70.0,LESOTHO,,2218.0,2137.0,628.0,2177.0,122.0,LS,LSO,0.0,-30.0,28.62,-29.5,29 57S,TSEKA,0.0,522,,28.62,28 36E,21.959999,0.0,,8.68,Highland,463.0,Lesotho,LS,LSO,Eastern and Southern Africa,0.0,11.0,Original,,POINT (28.62 -29.5),29.0,28.0,S,E,57.0,36.0,946.0,-29.5,28.62
70.0,LESOTHO,,2273.0,2527.0,604.0,2337.0,122.0,LS,LSO,0.0,-29.0,27.92,-29.367,,MACHACHE,0.0,515,,27.917,,21.84,0.0,,9.08,Highland,516.0,Lesotho,LS,LSO,Eastern and Southern Africa,0.0,12.0,Original,,POINT (27.917 -29.367),0.0,0.0,S,E,0.0,0.0,947.0,-29.367,27.917
98.0,LESOTHO,,1635.0,1508.0,668.0,1503.0,112.0,LS,LSO,0.0,-29.0,27.5,-29.28,,MASERU,0.0,517,,27.5,,25.42,0.0,,12.02,Dry Mid-altitude,459.0,Lesotho,LS,LSO,Eastern and Southern Africa,0.0,12.0,Original,,POINT (27.5 -29.28),0.0,0.0,,,0.0,0.0,952.0,-29.28,27.5
70.0,LESOTHO,,2359.0,2057.0,591.0,2125.0,122.0,LS,LSO,0.0,-29.0,29.08,-29.28,29 16S,MOKHOTLONG,0.0,518,,29.08,29 5E,21.120001,0.0,,7.42,Highland,510.0,Lesotho,LS,LSO,Eastern and Southern Africa,0.0,11.0,Original,,POINT (29.08 -29.28),29.0,29.0,S,E,16.0,5.0,948.0,-29.28,29.08
0.0,LESOTHO,,0.0,0.0,599.0,2131.0,0.0,LS,LSO,0.0,0.0,0.0,-29.27,29 16S,MOKHOTLONG (2),0.0,519,,29.08,29 5E,21.9,0.0,,8.06,Highland,484.0,Lesotho,LS,LSO,Eastern and Southern Africa,0.0,11.0,Original,,POINT (29.08 -29.27),29.0,29.0,S,E,16.0,5.0,949.0,-29.27,29.08
98.0,LESOTHO,,1596.0,1703.0,658.0,1688.0,112.0,LS,LSO,0.0,-29.0,27.75,-29.15,,TEYATEYANENG,0.0,521,,27.75,,25.34,0.0,,12.4,Dry Mid-altitude,468.0,Lesotho,LS,LSO,Eastern and Southern Africa,0.0,12.0,Original,,POINT (27.75 -29.15),0.0,0.0,,,0.0,0.0,953.0,-29.15,27.75
98.0,LESOTHO,,0.0,1672.0,637.0,1621.0,112.0,LS,LSO,0.0,-29.0,28.05,-28.88,,MAHOBONG,0.0,516,,28.05,,24.66,0.0,,11.6,Dry Mid-altitude,515.0,Lesotho,LS,LSO,Eastern and Southern Africa,0.0,12.0,Original,,POINT (28.05 -28.88),0.0,0.0,,,0.0,0.0,951.0,-28.88,28.05
98.0,LESOTHO,,1699.0,1672.0,637.0,1621.0,112.0,LS,LSO,0.0,-29.0,28.05,-28.88,,LERIBE,0.0,513,,28.05,,24.66,0.0,,11.6,Dry Mid-altitude,515.0,Lesotho,LS,LSO,Eastern and Southern Africa,0.0,12.0,Original,,POINT (28.05 -28.88),0.0,0.0,,,0.0,0.0,950.0,-28.88,28.05
0.0,BOTSWANA,,1231.0,0.0,779.0,1268.0,0.0,BW,BWA,0.0,0.0,0.0,-25.48,,GOODHOPE,0.0,77,,25.47,,29.48,0.0,,15.38,Dry Mid-altitude,365.0,Botswana,BW,BWA,Eastern and Southern Africa,0.0,12.0,Original,,POINT (25.47 -25.48),0.0,0.0,,,0.0,0.0,1380.0,-25.48,25.47
0.0,BOTSWANA,,0.0,0.0,848.0,979.0,0.0,BW,BWA,0.0,0.0,0.0,-24.6,,SEBELE-LOWN,0.0,82,,26.0,,31.4200000763,0.0,,17.4799995422,Dry Lowland,401.0,Botswana,BW,BWA,Eastern and Southern Africa,0.0,11.0,Original,,POINT (26 -24.6),0.0,0.0,,,0.0,0.0,1984.0,-24.6,26.0
199.0,BOTSWANA,12.5 to 13.4,972.0,996.0,851.0,995.0,21.0,BW,BWA,0.0,-25.0,25.95,-24.57,24 34S,SEBELE,1.0,81,,25.95,25 57E,31.74,0.0,> 18 and < 24,17.76,Dry Lowland,383.0,Botswana,BW,BWA,Eastern and Southern Africa,9.0,11.0,Original,>=200 and <600,POINT (25.95 -24.57),24.0,25.0,S,E,34.0,57.0,856.0,-24.57,25.95
0.0,BOTSWANA,,0.0,0.0,767.0,1140.0,0.0,BW,BWA,0.0,0.0,0.0,-24.0,,HUKUNTSI,0.0,78,,21.8,,31.5,0.0,,16.9400005341,,275.0,Botswana,BW,BWA,Eastern and Southern Africa,0.0,12.0,Original,,POINT (21.8 -24),0.0,0.0,,,0.0,0.0,1458.0,-24.0,21.8
0.0,BOTSWANA,,0.0,0.0,822.0,1111.0,0.0,BW,BWA,0.0,0.0,0.0,-23.03,,PELOTSHETLHA,0.0,80,,26.517,,31.2000007629,0.0,,17.6800003052,Dry Lowland,365.0,Botswana,BW,BWA,Eastern and Southern Africa,0.0,11.0,Original,,POINT (26.517 -23.03),0.0,0.0,,,0.0,0.0,1392.0,-23.03,26.517
0.0,BOTSWANA,,1097.0,0.0,744.0,1071.0,0.0,BW,BWA,0.0,0.0,0.0,-18.55,,PANDAMATENGA,0.0,79,,25.65,,30.559999,0.0,,17.780001,Dry Lowland,592.0,Botswana,BW,BWA,Eastern and Southern Africa,0.0,11.0,Original,,POINT (25.65 -18.55),0.0,0.0,,,0.0,0.0,1961.0,-18.55,25.65
316.0,SENEGAL,,15.0,2.0,689.0,7.0,13.0,SN,SEN,0.0,14.0,-15.77,13.67,13 45N,NIORO,0.0,863,,-15.77,15 47W,33.639999,0.0,,22.800001,Wet Lowland,887.0,Senegal,SN,SEN,Western Africa,0.0,6.0,Original,,POINT (-15.77 13.67),13.0,15.0,N,W,45.0,47.0,820.0,13.67,-15.77
429.0,SUDAN,,411.0,413.0,1029.0,409.0,12.0,SD,SDN,79.0,14.0,33.48,14.4,,GEZIRA,0.0,889,,33.48,,37.720001,0.0,,24.16,,294.0,Sudan,SD,SDN,Eastern and Southern Africa,0.0,5.0,Original,,POINT (33.48 14.4),0.0,0.0,,,0.0,0.0,1040.0,14.4,33.48
0.0,SUDAN,,0.0,0.0,1032.0,401.0,0.0,SD,SDN,32.0,0.0,0.0,14.4,14 24N,WAD MEDANI,0.0,890,,32.833333,32 50E,37.48,0.0,,23.98,,239.0,Sudan,SD,SDN,Eastern and Southern Africa,0.0,5.0,Original,,POINT (32.833333 14.4),14.0,32.0,N,E,24.0,50.0,1039.0,14.4,32.833333
0.0,THAILAND,,0.0,0.0,688.142029,4.0,0.0,TH,THA,53.0,0.0,0.0,14.08,14  5N,SUWAN,0.0,942,,101.0,101  0E,33.997776,0.0,,25.139999,Dry Lowland,780.0,Thailand,TH,THA,Asia,0.0,6.0,Original,,POINT (101 14.08),14.0,101.0,N,E,5.0,0.0,1301.0,14.08,101.0
0.0,THAILAND,,0.0,0.0,659.336121,10.0,0.0,TH,THA,82.0,0.0,0.0,14.73,14 44N,PHRAPHUTTHABAT,0.0,940,,100.6,100 36E,33.017776,0.0,,23.92,Dry Lowland,896.0,Thailand,TH,THA,Asia,0.0,6.0,Original,,POINT (100.6 14.73),14.0,100.0,N,E,44.0,36.0,1307.0,14.73,100.6
0.0,THAILAND,,0.0,0.0,625.375366,244.0,0.0,TH,THA,0.0,0.0,0.0,14.87,14 52 N,BANMAISOMRONG,0.0,936,,101.65,101 39E,30.773333,0.0,,21.74,Dry Lowland,937.0,Thailand,TH,THA,Asia,0.0,6.0,Original,,POINT (101.65 14.87),14.0,101.0,N,E,52.0,39.0,1310.0,14.87,101.65
0.0,THAILAND,,0.0,0.0,657.139648,84.0,0.0,TH,THA,0.0,0.0,0.0,15.35,15 21N,NAKHON SAWAN R.C.,0.0,937,,100.5,100 30E,32.799999,0.0,,23.620001,Dry Lowland,857.0,Thailand,TH,THA,Asia,0.0,6.0,Original,,POINT (100.5 15.35),15.0,100.0,N,E,21.0,30.0,1306.0,15.35,100.5
0.0,THAILAND,,0.0,0.0,657.139648,84.0,0.0,TH,THA,0.0,0.0,0.0,15.35,15 21N,NAKHON SAWAN R.C.(2),0.0,938,,100.5,100 30E,32.799999,0.0,,23.620001,Dry Lowland,857.0,Thailand,TH,THA,Asia,0.0,6.0,Original,,POINT (100.5 15.35),15.0,100.0,N,E,21.0,30.0,1331.0,15.35,100.5
0.0,THAILAND,,0.0,0.0,683.842651,36.0,0.0,TH,THA,7.0,0.0,0.0,15.5,15 30N,TAK FA (2),0.0,944,,100.17,100 10E,33.728889,0.0,,24.380001,Dry Lowland,840.0,Thailand,TH,THA,Asia,0.0,6.0,Original,,POINT (100.17 15.5),15.0,100.0,N,E,30.0,10.0,1319.0,15.5,100.17
0.0,THAILAND,,0.0,0.0,683.24054,121.0,0.0,TH,THA,8.0,0.0,0.0,16.43,16 26N,PHETCHABUN,0.0,939,,101.15,101  9E,32.724445,0.0,,23.98,Dry Lowland,926.0,Thailand,TH,THA,Asia,0.0,5.0,Original,,POINT (101.15 16.43),16.0,101.0,N,E,26.0,9.0,1316.0,16.43,101.15
0.0,TURKEY,,0.0,0.0,0.0,68.0,0.0,TR,TUR,18.0,0.0,0.0,40.75,40 45 N,ADAPAZARI,0.0,948,,30.38,30 23 E,0.0,0.0,,0.0,,0.0,Turkey,TR,TUR,North Africa and Near East,0.0,0.0,Original,,POINT (30.38 40.75),40.0,30.0,N,E,45.0,23.0,710.0,40.75,30.38
0.0,TANZANIA,,0.0,0.0,529.0,1617.0,0.0,TZ,TZA,0.0,0.0,0.0,-8.83,,DABAGA UYOLE,0.0,910,,34.83,,24.7999992371,0.0,,14.3199996948,Wet Upper Mid-altitude,900.0,United Republic of Tanzania,TZ,TZA,Eastern and Southern Africa,0.0,12.0,Original,,POINT (34.83 -8.83),0.0,0.0,,,0.0,0.0,2002.0,-8.83,34.83
316.0,TANZANIA,,0.0,199.0,602.0,262.0,13.0,TZ,TZA,0.0,-8.0,36.68,-8.133,,KATRIN,0.0,914,,36.683,,29.02,0.0,,22.48,Wet Lower Mid-altitude,1107.0,United Republic of Tanzania,TZ,TZA,Eastern and Southern Africa,0.0,1.0,Original,,POINT (36.683 -8.132999999999999),0.0,0.0,S,E,0.0,0.0,1060.0,-8.133,36.683
0.0,TANZANIA,,0.0,0.0,602.0,262.0,0.0,TZ,TZA,0.0,0.0,0.0,-8.13,,KATRIN2,0.0,916,,36.68,,29.0200004578,0.0,,22.4799995422,Wet Lower Mid-altitude,1107.0,United Republic of Tanzania,TZ,TZA,Eastern and Southern Africa,0.0,1.0,Original,,POINT (36.68 -8.130000000000001),0.0,0.0,,,0.0,0.0,2013.0,-8.13,36.68
0.0,TANZANIA,,0.0,0.0,602.0,262.0,0.0,TZ,TZA,0.0,0.0,0.0,-8.13,,KATRIN-IFAKARA,0.0,917,,36.68,,29.0200004578,0.0,,22.4799995422,Wet Lower Mid-altitude,1107.0,United Republic of Tanzania,TZ,TZA,Eastern and Southern Africa,0.0,1.0,Original,,POINT (36.68 -8.130000000000001),0.0,0.0,,,0.0,0.0,1612.0,-8.13,36.68
0.0,TANZANIA,,0.0,0.0,602.0,262.0,0.0,TZ,TZA,0.0,0.0,0.0,-8.13,,KATRIN1,0.0,915,,36.68,,29.0200004578,0.0,,22.4799995422,Wet Lower Mid-altitude,1107.0,United Republic of Tanzania,TZ,TZA,Eastern and Southern Africa,0.0,1.0,Original,,POINT (36.68 -8.130000000000001),0.0,0.0,,,0.0,0.0,2012.0,-8.13,36.68
0.0,TANZANIA,,0.0,0.0,611.0,151.0,0.0,TZ,TZA,0.0,0.0,0.0,-7.43,,DAKAWA,0.0,911,,37.7,,29.9200000763,0.0,,22.3600006104,Wet Lower Mid-altitude,887.0,United Republic of Tanzania,TZ,TZA,Eastern and Southern Africa,0.0,1.0,Original,,POINT (37.7 -7.43),0.0,0.0,,,0.0,0.0,1425.0,-7.43,37.7
